epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,0.9520536065101624,,,,,
0,99,,0.9102863073348999,,,,,
0,149,,0.9141685366630554,,,,,
0,199,,0.9226911664009094,,,,,
0,249,,1.0129530429840088,,,,,
0,299,,0.8851690292358398,,,,,
0,349,,0.8855689764022827,,,,,
0,399,,0.9138203859329224,,,,,
0,449,,0.9457098841667175,,,,,
0,499,,0.9025742411613464,,,,,
0,502,,,0.35464587807655334,16357285.0,0.5908116102218628,0.45452770590782166,0.8958896398544312
0,502,0.9194285273551941,,,,,,
1,549,,0.8974353671073914,,,,,
1,599,,0.94422847032547,,,,,
1,649,,0.9518426060676575,,,,,
1,699,,0.9154646396636963,,,,,
1,749,,0.9034637212753296,,,,,
1,799,,0.9448865652084351,,,,,
1,849,,0.9596595764160156,,,,,
1,899,,0.8664063215255737,,,,,
1,949,,0.8807670474052429,,,,,
1,999,,0.8924999237060547,,,,,
1,1005,,,0.35464587807655334,16357285.0,0.5908116102218628,0.45452770590782166,0.8949689269065857
1,1005,0.9229559898376465,,,,,,
2,1049,,0.9663951992988586,,,,,
2,1099,,0.9109749794006348,,,,,
2,1149,,0.9988129734992981,,,,,
2,1199,,0.903822124004364,,,,,
2,1249,,0.8885252475738525,,,,,
2,1299,,0.9498509764671326,,,,,
2,1349,,0.9938748478889465,,,,,
2,1399,,0.9018145799636841,,,,,
2,1449,,0.962348461151123,,,,,
2,1499,,0.9624599814414978,,,,,
2,1508,,,0.35464587807655334,16357285.0,0.5908116102218628,0.45452770590782166,0.8957579731941223
2,1508,0.922161340713501,,,,,,
3,1549,,0.9198976159095764,,,,,
3,1599,,0.9204922914505005,,,,,
3,1649,,0.7876660227775574,,,,,
3,1699,,0.9376899003982544,,,,,
3,1749,,0.983958899974823,,,,,
3,1799,,0.9108064770698547,,,,,
3,1849,,0.9874383807182312,,,,,
3,1899,,0.9086607694625854,,,,,
3,1949,,0.8982382416725159,,,,,
3,1999,,0.974761962890625,,,,,
3,2011,,,0.35464587807655334,16357285.0,0.5908116102218628,0.45452770590782166,0.8951717019081116
3,2011,0.9196303486824036,,,,,,
4,2049,,0.9426900148391724,,,,,
4,2099,,0.9985052347183228,,,,,
4,2149,,0.9691747426986694,,,,,
4,2199,,1.0568420886993408,,,,,
4,2249,,0.9198996424674988,,,,,
4,2299,,0.9380755424499512,,,,,
4,2349,,0.9411582350730896,,,,,
4,2399,,0.8005468249320984,,,,,
4,2449,,0.8768258094787598,,,,,
4,2499,,0.8220462799072266,,,,,
4,2514,,,0.35464587807655334,16357285.0,0.5908116102218628,0.45452770590782166,0.8980608582496643
4,2514,0.9246464967727661,,,,,,
