epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,0.8247562050819397,,,,,
0,99,,0.9967383742332458,,,,,
0,100,,,0.32691481709480286,13849614.0,0.5654293894767761,0.40260469913482666,0.8525322675704956
0,100,0.8339511156082153,,,,,,
1,149,,0.7794877290725708,,,,,
1,199,,0.9078049659729004,,,,,
1,201,,,0.32691481709480286,13849614.0,0.5654293894767761,0.40260469913482666,0.8538104891777039
1,201,0.8402779698371887,,,,,,
2,249,,0.8244560956954956,,,,,
2,299,,0.8908720016479492,,,,,
2,302,,,0.32691481709480286,13849614.0,0.5654293894767761,0.40260469913482666,0.8563205003738403
2,302,0.8310670256614685,,,,,,
3,349,,0.9018088579177856,,,,,
3,399,,0.8190740346908569,,,,,
3,403,,,0.32691481709480286,13849614.0,0.5654293894767761,0.40260469913482666,0.8539854884147644
3,403,0.832323431968689,,,,,,
